item_number,item_description,category,state_bottle_cost,state_bottle_retail,bottle_volume_ml,image_url
904629,Catdaddy Carolina Moonshine,1091300.0,11.0,16.5,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
917096,Buck Bourbon 8YR,1901200.0,15.0,22.5,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
932654,Uncle Vals Peppered Gin,1041200.0,19.25,28.88,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
906067,Few American Gin,1901200.0,17.84,26.76,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
926783,Knob Creek Twice Barreled Rye,1011600.0,22.5,33.75,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
972686,St George Bruto Americano,1091100.0,15.5,23.25,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
915915,The Knot,1082100.0,15.0,22.5,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
903622,Moletto Distillato D'uva Grappa,1901200.0,18.0,27.0,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
916037,Kaiyo Whisky Peated 2nd Edition,1092100.0,47.17,70.76,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
986781,Ole Smoky Peaches Moonshine (Peaches in Bottle),1011700.0,12.5,18.75,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
943666,FOURSQUARE 2007 Single Blended Rum,1062300.0,46.66,69.99,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
904921,1921 Tequila Blanco,1901200.0,23.5,35.25,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
927017,Black Maple Hill Oregon Straight Rye,1011600.0,49.0,73.5,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
999449,TF Gran Classico Bitter,1082100.0,26.83,40.25,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
942330,Ron Abuelo Anejo 7YR,,17.84,26.76,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
949984,Ella Williams Pear,1092100.0,19.5,29.25,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
942799,Clement VSOP Aged Rum,1062300.0,20.0,30.0,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
902985,Meukow Vs,1901200.0,16.66,24.99,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
903688,One Barrel Rum,1901200.0,14.79,22.19,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
943451,Don Q Coconut,1901200.0,6.42,9.63,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
916186,J. W. Dant 100 Prf Bond Bourbon,1901200.0,9.5,14.25,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
903474,Dekuyper Kirschwasser,1901200.0,6.86,10.29,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
905558,Glen Scotia 15 Year Old,1012300.0,34.99,52.49,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
902667,Corzo Reposado Tequila,1901200.0,25.98,38.97,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
903998,Auchentoshan 12YR,1012300.0,31.5,47.25,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
986747,Ole Smoky Apple Pie Moonshine 40prf,1091300.0,12.5,18.75,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
982756,Dekuyper Cranberry Crush,,6.5,9.75,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
942392,Ron Barcelo Gran Anejo,1062100.0,9.33,14.0,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
941936,360 Concord Grape,1901200.0,7.0,10.5,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
926449,Driftless Glen 51 RYE,1011600.0,25.0,37.5,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
964396,Bauchant Orange Liqueur,1081500.0,12.33,18.5,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
942330,Ron Abuelo Anejo 7YR,1062100.0,17.84,26.76,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
958875,Bunnahabhain Toiteach A Dha,1012300.0,38.16,57.24,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
13730,Mastersons 10YR Straight Rye,1011600.0,39.84,59.76,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
77225,Rondiaz Rum Spiced Apple Mini,1062500.0,4.67,7.01,50,https://shop.iowaabd.com/images/product-small/18196-1.jpg
87872,JAJA BLANCO TEQUILA,1022100.0,21.0,31.5,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
258,Rumchata GoChatas,1081200.0,90.0,135.0,6000,https://shop.iowaabd.com/images/product-small/18196-1.jpg
979986,Arrow Creme de Cassis,1081200.0,4.5,6.75,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
915728,Kilbeggan Small Batch Rye,1012400.0,17.5,26.25,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
915577,Dingle Irish Whiskey,1012400.0,66.5,99.75,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
937164,Crow Valley Golf Club Buy the Barrel,1031100.0,20.0,30.0,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
37384,Asteria Vodka,1031100.0,6.0,9.0,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
40196,Firefly 80prf,1031100.0,9.34,14.01,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
905818,Dimple Pinch,1012200.0,30.99,46.49,1750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
905887,Johnnie Walker Blue Year Of The Rat,1012200.0,130.0,195.0,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
996237,Teachers Highland Cream,1012200.0,13.0,19.5,1000,https://shop.iowaabd.com/images/product-small/18196-1.jpg
11371,Serpents Bite Apple Cider DISCO,1081600.0,9.15,13.73,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
926875,Templeton Rye Special Reserve 6YR,1011100.0,25.13,37.7,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
925990,SOOH TX Blended Whiskey,1011100.0,16.49,24.74,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
923536,Old Elk Blended Straight Bourbon,1011100.0,31.67,47.51,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
917510,Clyde Mays Alabama Style Whiskey,1011100.0,16.92,25.38,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
23980,GOTCHA BLENDED WHISKEY 750ML,1011100.0,3.5,5.25,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
52362,Conciere Brandy,1051100.0,8.17,12.26,1000,https://shop.iowaabd.com/images/product-small/18196-1.jpg
953677,Copper & Kings Floodwall Apple Brandy,1051100.0,25.0,37.5,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
954486,Phillips Apricot Brandy,1051100.0,4.76,7.14,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
49962,Driftless Glen 5YR Reserve Brandy,1051100.0,17.5,30.0,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
933226,Rogue Spruce Gin,1041100.0,17.49,26.24,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
984396,99 Watermelon,1081400.0,7.5,11.25,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
994154,99 Cherries,1081400.0,7.5,11.25,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
903928,Wiser''s Deluxe Canadian,1012100.0,9.49,14.24,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
951586,R. Jelinek Slivovitz Kosher 5 Years,1052100.0,13.42,20.13,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
900899,HY XO 2019 EOY Ice Experience VAP,1052100.0,99.99,149.99,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
947678,Camus VS Elegance Cognac,1052100.0,17.5,26.25,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
948741,Meukow 90,1052100.0,20.0,30.0,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
52656,Hartley,1052100.0,4.76,7.14,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
948190,Hennessy Master Blenders Selection No. 3,1052100.0,54.99,82.49,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
994876,Morin Calvados Hors d'Age,1052100.0,40.0,60.0,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
928903,The Botanist Mini,1042100.0,16.56,24.84,50,https://shop.iowaabd.com/images/product-small/18196-1.jpg
931730,Pickering''s 1947 Gin,1042100.0,23.99,35.99,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
89590,Milagro Select Barrel Reposado,1022200.0,28.5,42.75,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
87615,Espolon Blanco,1022200.0,7.0,10.5,375,https://shop.iowaabd.com/images/product-small/18196-1.jpg
988046,Maestro Dobel Silver Tequila,1022200.0,24.66,36.99,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
989458,Hacienda Vieja Reposado Tequila,1022200.0,12.58,18.87,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
926885,Jack Daniels Single Barrel Personal Collection,1011400.0,27.59,41.39,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
926932,Ole Smoky Straight Bourbon Whiskey,1011400.0,23.34,35.01,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
926471,Clayton James Tennessee Whiskey,1011400.0,23.45,35.18,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
39597,Seagrams Tropical Pineapple Vodka,1031200.0,5.38,8.07,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
934642,Pinnacle Cherry,1032200.0,6.5,9.75,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
922040,Weller Antique Buy the Barrel,1011200.0,12.5,18.75,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
919216,Kirkland Signature Tennessee Bourbon 7YR,1011200.0,24.07,36.11,1000,https://shop.iowaabd.com/images/product-small/18196-1.jpg
917673,HA Double Eagle Very Rare,1011200.0,1000.0,1500.0,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
918417,Remus Repeal Reserve Bourbon II,1011200.0,43.92,65.88,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
997100,Kings County Distillery Straight Bourbon Whiskey,1011200.0,34.17,51.26,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
917562,David Nicholson Reserve,1011200.0,17.5,26.25,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
994850,Traverse City Whiskey Co. American Cherry Edition,1011200.0,19.33,29.0,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
921186,Rabbit Hole Heigold Rye Bourbon,1011200.0,29.99,44.99,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
926924,Douglas & Todd Bourbon Whiskey,1011200.0,23.34,35.01,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
982756,Dekuyper Cranberry Crush,1081300.0,6.5,9.75,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
972485,Bird Dog Devil Dog Cocoa Cayenne,1081300.0,10.0,15.0,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
982781,Dekuyper Buttershots Mini,1081300.0,4.7,7.05,50,https://shop.iowaabd.com/images/product-small/18196-1.jpg
72606,Bols Black Raspberry,1081300.0,5.42,8.13,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
984393,99 Watermelon Mini,1081300.0,6.0,9.0,600,https://shop.iowaabd.com/images/product-small/18196-1.jpg
942899,Rondiaz Coconut Rum,1082000.0,10.5,15.75,1750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
64534,Combier Pamplemousse Rose Liqueur,1082000.0,14.17,21.26,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
66228,Pisa Liqueur,1082000.0,13.24,19.86,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
964558,The Bitter Truth Violet Liqueur,1082000.0,18.67,28.01,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
73729,Evan Williams Kentucky Cider,1701100.0,4.96,7.44,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
80296,Kringle Cream,1701100.0,12.5,18.75,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
428,Jim Beam Black w/2 Glasses,1701100.0,15.07,22.61,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
100784,Ketel One w/Bloody Mary Glass,1701100.0,12.5,18.75,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
3456,Cazadores Reposado w/2 Shot Glasses,1701100.0,14.0,21.0,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
100630,Smirnoff 80prf Ornament,1701100.0,8.25,12.38,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
100808,Barenjager Honey Liqueur w/Collins Cocktail Glass,1701100.0,14.92,22.38,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
100873,Ardbeg 10YR w/Ardbone Tin,1701100.0,27.49,41.24,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
941940,360 Madagascar Vanilla,1901200.0,7.0,10.5,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
904643,Brugal Extra Veijo Rum,1901200.0,12.53,18.8,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
904564,Pernod Anise Liqueur,1901200.0,15.99,23.99,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
928293,Redneck Riviera Whiskey,1091100.0,159.6,239.4,50,https://shop.iowaabd.com/images/product-small/18196-1.jpg
976642,Haymans Sloe Gin,,14.75,22.13,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
926727,Driftless Glen Cask Strength Single Barrel Rye Buy the Barre,1011600.0,25.0,37.5,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
917951,Evan Williams Black Mini,1901200.0,9.63,14.45,500,https://shop.iowaabd.com/images/product-small/18196-1.jpg
903486,Mr Boston Five Star Brandy,1901200.0,9.57,14.36,1750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
936097,Gilbeys Vodka,1901200.0,5.25,7.88,1000,https://shop.iowaabd.com/images/product-small/18196-1.jpg
926448,Century Farms Corn Whiskey,1011700.0,9.52,14.28,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
902917,Don Q Limon,1901200.0,6.42,9.63,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
989504,Ilegal Mezcal Reposado,1022300.0,30.34,45.51,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
904046,Jack Daniels Sinatra,1901200.0,100.0,150.0,1000,https://shop.iowaabd.com/images/product-small/18196-1.jpg
986459,Cody Road Experimental - Elderberry Wine Barrel Finish Bbn,1091100.0,19.16,28.74,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
942626,Flor De Cana 5yr,1062100.0,10.0,15.0,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
903307,Don Q Gold,1901200.0,8.92,13.38,1000,https://shop.iowaabd.com/images/product-small/18196-1.jpg
47000,Wisconsin Club Gold Rum,1062100.0,7.0,10.5,1750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
938081,Platinum 7x Vodka Mini,1031000.0,6.0,9.0,50,https://shop.iowaabd.com/images/product-small/18196-1.jpg
67219,Umiki Whisky,1092100.0,25.27,37.91,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
942922,Ron Matusalem Gran Reserva 18YR,1062300.0,19.92,29.88,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
966995,Suze,1082100.0,14.99,22.49,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
943811,FOURSQUARE Sagacity DISCO,1062300.0,35.33,53.0,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
904988,Cardhu,1901200.0,24.99,37.49,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
964525,Branca Menta,1901200.0,18.61,27.92,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
999199,Benjamin Prichard''s Double Chocolate Bourbon Whiskey,1091100.0,41.67,62.51,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
942462,Brugal 1888 Gran Reserva,,19.86,29.79,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
903040,The Knot Irish Whiskey,1901200.0,13.21,19.82,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
906264,TAMDHU 15 YO SINGLE MALT SCOTCH,1012300.0,72.54,108.81,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
927101,EH Taylor Jr Straight Rye,1901200.0,38.0,57.0,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
995647,Ballechin 10 Year,1012300.0,42.0,63.0,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
943811,FOURSQUARE Sagacity,1062300.0,35.33,53.0,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
902192,Bushmills 10YR Irish Whiskey,1901200.0,22.5,33.75,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
986478,Sagamore Spirit Calvados Finish,1091100.0,33.73,50.6,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
964235,Lazzaroni Amaretto,1082100.0,12.35,18.53,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
915559,Bushmills 21YR Irish Whiskey,1011600.0,125.0,187.5,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
905622,Glengoyne Cask Strength Single Malt Scotch,1012300.0,41.1,61.65,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
989554,Los Amantes Mezcal Anejo  Tequila,1022300.0,40.0,60.0,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
902538,Appleton Rare Blend 12YR,1901200.0,21.0,31.5,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
948996,Pierre Ferrand Cognac Ambre,1092100.0,29.64,44.46,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
901636,Kauai Coconut Hawaiian Rum,,24.0,36.0,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
904574,Don Pedro Reserva Especial Brandy,1901200.0,9.49,14.24,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
994972,Glendronach 12YR Original,1012300.0,32.5,48.75,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
903923,Dekuyper Orange Curacao,1901200.0,6.5,9.75,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
907699,OYO Honey Vanilla Bean,1900000.0,18.5,27.75,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
989454,Hamilton 86 Proof Rum,1062300.0,11.34,17.01,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
967608,Luxardo Morlacco Cherry Liqueur,1901200.0,13.32,19.98,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
995231,Kurayoshi 8YR Single Malt Whisky,1012300.0,47.17,70.76,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
902075,Flor de Cana Anejo Oro 4YR,1901200.0,10.03,15.05,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
903563,Rain Vodka,1901200.0,7.5,11.25,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
995094,Ole Smoky Strawberry Moonshine,1091300.0,12.5,18.75,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
926546,OBTAINIUM Kentucky Whiskey,1011700.0,19.5,29.25,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
943579,Rhum JM Blanc,1062200.0,17.67,26.51,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
944568,Cruzan Peach,1062500.0,7.0,10.5,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
978102,SIESTA KEY TOASTED COCONUT RUM,1062500.0,16.0,24.0,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
986612,Beach Island Coconut Whiskey,1062500.0,15.15,22.73,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
904937,Cruzan Pineapple,1062500.0,7.0,10.5,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
63752,TGIFridays Classic Margarita,1071100.0,7.52,11.28,1750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
915643,Jameson Coopers Croze,1012400.0,34.98,52.47,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
15492,The Busker Triple Cask Smooth Blend,1012400.0,15.84,23.76,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
937167,Bedlam Vodka,1031100.0,11.0,16.5,750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
936595,Kinky Vodka,1031100.0,12.5,18.75,1750,https://shop.iowaabd.com/images/product-small/18196-1.jpg
36962,Deep   Eddy  Vodka Mini,1031100.0,50.4,75.6,50,https://shop.iowaabd.com/images/product-small/18196-1.jpg
